n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
1024,0.700000,0.010000,100340,114066,0.101329,0.000000,35964100.000000,99.914155,10008591.901368,133.536724,15232000.000000,7488576.680672,2781102900.000000,7726.358939,129427.070102,2832299000.000000,7868.590082,127087.570910,0.114655,0.122467
1024,0.700000,0.050000,100340,114066,0.140062,0.000000,35964100.000000,99.914155,10008591.901368,116.787649,13321500.000000,8562549.262470,2781102900.000000,7726.358939,129427.070102,2830388500.000000,7863.282400,127173.354471,0.074585,0.082397
1024,0.700000,0.100000,100340,114066,0.187917,0.000000,35964100.000000,99.914155,10008591.901368,115.213122,13141900.000000,8679566.881501,2781102900.000000,7726.358939,129427.070102,2830208900.000000,7862.783442,127181.424664,0.057327,0.065140
1024,0.700000,0.200000,100340,114066,0.275167,0.000000,35964100.000000,99.914155,10008591.901368,101.640278,11593700.000000,9838619.250110,2781102900.000000,7726.358939,129427.070102,2828660700.000000,7858.482289,127251.034385,0.040070,0.047882
1024,0.700000,0.001000,100340,114066,0.093992,0.000000,35964100.000000,99.914155,10008591.901368,165.866253,18919700.000000,6028953.947473,2781102900.000000,7726.358939,129427.070102,2835986700.000000,7878.835116,126922.315961,0.171982,0.179794
1024,0.800000,0.010000,140652,154958,0.065305,0.000000,35964100.000000,99.914155,10008591.901368,138.840202,21514400.000000,7202524.820585,2781102900.000000,7726.358939,129427.070102,2838581400.000000,7886.043617,126806.298386,0.160713,0.168526
1024,0.800000,0.050000,140652,154958,0.101923,0.000000,35964100.000000,99.914155,10008591.901368,131.842177,20430000.000000,7584826.235928,2781102900.000000,7726.358939,129427.070102,2837497000.000000,7883.030977,126854.759670,0.104553,0.112366
1024,0.800000,0.100000,140652,154958,0.153017,0.000000,35964100.000000,99.914155,10008591.901368,110.753236,17162100.000000,9029081.522657,2781102900.000000,7726.358939,129427.070102,2834229100.000000,7873.952216,127001.024723,0.080360,0.088173
1024,0.800000,0.200000,140652,154958,0.246679,0.000000,35964100.000000,99.914155,10008591.901368,104.588985,16206900.000000,9561236.263567,2781102900.000000,7726.358939,129427.070102,2833273900.000000,7871.298514,127043.841402,0.056168,0.063980
1024,0.800000,0.001000,140652,154958,0.055787,0.000000,35964100.000000,99.914155,10008591.901368,182.863744,28336200.000000,5468552.593502,2781102900.000000,7726.358939,129427.070102,2845403200.000000,7904.995694,126502.282699,0.241074,0.248886
1024,0.900000,0.010000,205034,219867,0.030141,0.000000,35964100.000000,99.914155,10008591.901368,144.123493,31688000.000000,6938494.067155,2781102900.000000,7726.358939,129427.070102,2848755000.000000,7914.307543,126353.442118,0.234283,0.242096
1024,0.900000,0.050000,205034,219867,0.069866,0.000000,35964100.000000,99.914155,10008591.901368,119.921589,26366800.000000,8338782.104768,2781102900.000000,7726.358939,129427.070102,2843433800.000000,7899.524378,126589.899860,0.152405,0.160217
1024,0.900000,0.100000,205034,219867,0.118514,0.000000,35964100.000000,99.914155,10008591.901368,109.055020,23977600.000000,9169683.371146,2781102900.000000,7726.358939,129427.070102,2841044600.000000,7892.886790,126696.356685,0.117142,0.124954
1024,0.900000,0.200000,205034,219867,0.220834,0.000000,35964100.000000,99.914155,10008591.901368,155.675931,34228000.000000,6423600.560944,2781102900.000000,7726.358939,129427.070102,2851295000.000000,7921.364078,126240.883528,0.081879,0.089691
1024,0.900000,0.001000,205034,219867,0.020424,0.000000,35964100.000000,99.914155,10008591.901368,170.584945,37506000.000000,5862182.050872,2781102900.000000,7726.358939,129427.070102,2854573000.000000,7930.470899,126095.916973,0.351418,0.359230
1024,0.950000,0.010000,260339,275356,0.017780,0.000000,35964100.000000,99.914155,10008591.901368,140.436381,38670000.000000,7120662.011896,2781102900.000000,7726.358939,129427.070102,2855737000.000000,7933.704681,126044.520206,0.297478,0.305290
1024,0.950000,0.050000,260339,275356,0.055655,0.000000,35964100.000000,99.914155,10008591.901368,119.410509,32880400.000000,8374472.330020,2781102900.000000,7726.358939,129427.070102,2849947400.000000,7917.620225,126300.576635,0.193512,0.201324
1024,0.950000,0.100000,260339,275356,0.111376,0.000000,35964100.000000,99.914155,10008591.901368,107.191418,29515800.000000,9329105.089477,2781102900.000000,7726.358939,129427.070102,2846582800.000000,7908.272816,126449.861216,0.148743,0.156555
1024,0.950000,0.200000,260339,275356,0.212638,0.000000,35964100.000000,99.914155,10008591.901368,96.815759,26658800.000000,10328897.024622,2781102900.000000,7726.358939,129427.070102,2843725800.000000,7900.335602,126576.901331,0.103966,0.111778
