n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
4096,0.900000,0.010000,92138,107074,0.024655,0.000000,72379700.000000,201.082650,4973079.468414,130.435960,13966300.000000,7666597.452439,9456869800.000000,26272.731768,38062.277224,9543215800.000000,26512.615085,37717.893794,0.105286,0.136536
4096,0.900000,0.050000,92138,107074,0.065636,0.000000,72379700.000000,201.082650,4973079.468414,110.270467,11807100.000000,9068611.259327,9456869800.000000,26272.731768,38062.277224,9541056600.000000,26506.616475,37726.429586,0.068489,0.099739
4096,0.900000,0.100000,92138,107074,0.114945,0.000000,72379700.000000,201.082650,4973079.468414,101.982741,10919700.000000,9805580.739398,9456869800.000000,26272.731768,38062.277224,9540169200.000000,26504.151132,37729.938794,0.052643,0.083893
4096,0.900000,0.200000,92138,107074,0.217133,0.000000,72379700.000000,201.082650,4973079.468414,90.343127,9673400.000000,11068910.620878,9456869800.000000,26272.731768,38062.277224,9538922900.000000,26500.688707,37734.868368,0.036797,0.068047
4096,0.900000,0.001000,92138,107074,0.014145,0.000000,72379700.000000,201.082650,4973079.468414,164.012739,17561500.000000,6097087.378641,9456869800.000000,26272.731768,38062.277224,9546811000.000000,26522.603139,37703.689745,0.157921,0.189171
4096,0.950000,0.010000,132881,147928,0.016591,0.000000,72379700.000000,201.082650,4973079.468414,135.021091,19973400.000000,7406250.312916,9456869800.000000,26272.731768,38062.277224,9549222900.000000,26529.303792,37694.166716,0.151840,0.183090
4096,0.950000,0.050000,132881,147928,0.056977,0.000000,72379700.000000,201.082650,4973079.468414,116.522903,17237000.000000,8582003.828973,9456869800.000000,26272.731768,38062.277224,9546486500.000000,26521.701625,37704.971353,0.098770,0.130020
4096,0.950000,0.100000,132881,147928,0.109260,0.000000,72379700.000000,201.082650,4973079.468414,102.524201,15166200.000000,9753794.622252,9456869800.000000,26272.731768,38062.277224,9544415700.000000,26515.948604,37713.151995,0.075920,0.107170
4096,0.950000,0.200000,132881,147928,0.211514,0.000000,72379700.000000,201.082650,4973079.468414,91.195717,13490400.000000,10965427.266797,9456869800.000000,26272.731768,38062.277224,9542739900.000000,26511.292957,37719.774800,0.053070,0.084320
4096,0.950000,0.001000,132881,147928,0.006081,0.000000,72379700.000000,201.082650,4973079.468414,159.320751,23568000.000000,6276646.300068,9456869800.000000,26272.731768,38062.277224,9552817500.000000,26539.290179,37679.982895,0.227753,0.259003
4096,0.990000,0.010000,230056,245172,0.011832,0.000000,72379700.000000,201.082650,4973079.468414,135.583998,33241400.000000,7375501.633505,9456869800.000000,26272.731768,38062.277224,9562490900.000000,26566.164467,37641.865887,0.262871,0.294121
4096,0.990000,0.050000,230056,245172,0.055390,0.000000,72379700.000000,201.082650,4973079.468414,114.202682,27999300.000000,8756361.766187,9456869800.000000,26272.731768,38062.277224,9557248800.000000,26551.601056,37662.512249,0.171005,0.202255
4096,0.990000,0.100000,230056,245172,0.101196,0.000000,72379700.000000,201.082650,4973079.468414,104.600852,25645200.000000,9560151.607318,9456869800.000000,26272.731768,38062.277224,9554894700.000000,26545.060981,37671.791401,0.131439,0.162689
