n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
4096,0.800000,0.050000,14957,116329,0.055555,0.000000,85732600.000000,478.712379,2088936.997128,106.216850,12356100.000000,9414702.050000,13374422400.000000,74679.895025,13390.484811,13472511100.000000,75227.601206,13292.993316,0.011124,0.042374
4096,0.800000,0.100000,14957,116329,0.096011,0.000000,85732600.000000,478.712379,2088936.997128,104.374662,12141800.000000,9580869.393335,13374422400.000000,74679.895025,13390.484811,13472296800.000000,75226.404601,13293.204764,0.008553,0.039803
4096,0.800000,0.200000,14957,116329,0.184955,0.000000,85732600.000000,478.712379,2088936.997128,100.395430,11678900.000000,9960612.728939,13374422400.000000,74679.895025,13390.484811,13471833900.000000,75223.819867,13293.661526,0.005974,0.037224
4096,0.800000,0.001000,14957,116329,0.020474,0.000000,85732600.000000,478.712379,2088936.997128,108.921249,12670700.000000,9180945.014877,13374422400.000000,74679.895025,13390.484811,13472825700.000000,75229.357865,13292.682915,0.025642,0.056892
4096,0.900000,0.010000,22594,125126,0.014394,0.000000,85732600.000000,478.712379,2088936.997128,110.648466,13845000.000000,9037630.913687,13374422400.000000,74679.895025,13390.484811,13474000000.000000,75235.914903,13291.524417,0.025818,0.057068
4096,0.900000,0.050000,22594,125126,0.043327,0.000000,85732600.000000,478.712379,2088936.997128,105.346611,13181600.000000,9492474.358196,13374422400.000000,74679.895025,13390.484811,13473336600.000000,75232.210620,13292.178865,0.016800,0.048050
4096,0.900000,0.100000,22594,125126,0.083560,0.000000,85732600.000000,478.712379,2088936.997128,155.979573,19517100.000000,6411095.910765,13374422400.000000,74679.895025,13390.484811,13479672100.000000,75267.586688,13285.931488,0.012909,0.044159
4096,0.900000,0.200000,22594,125126,0.176216,0.000000,85732600.000000,478.712379,2088936.997128,98.455956,12319400.000000,10156825.819439,13374422400.000000,74679.895025,13390.484811,13472474400.000000,75227.396281,13293.029527,0.009026,0.040276
4096,0.900000,0.001000,22594,125126,0.009145,0.000000,85732600.000000,478.712379,2088936.997128,112.213289,14040800.000000,8911600.478605,13374422400.000000,74679.895025,13390.484811,13474195800.000000,75237.008208,13291.331272,0.038727,0.069977
16384,0.200000,0.010000,655,90648,0.136940,0.000000,89489800.000000,499.691775,2001233.660149,105.462889,9560000.000000,9482008.368201,13132592900.000000,73329.571165,13637.063249,13231642700.000000,73882.643922,13534.978540,0.000755,0.125755
16384,0.200000,0.050000,655,90648,0.167999,0.000000,89489800.000000,499.691775,2001233.660149,107.056968,9704500.000000,9340821.268484,13132592900.000000,73329.571165,13637.063249,13231787200.000000,73883.450779,13534.830729,0.000488,0.125488
16384,0.200000,0.100000,655,90648,0.210098,0.000000,89489800.000000,499.691775,2001233.660149,106.197600,9626600.000000,9416408.700891,13132592900.000000,73329.571165,13637.063249,13231709300.000000,73883.015802,13534.910414,0.000381,0.125381
16384,0.200000,0.200000,655,90648,0.305364,0.000000,89489800.000000,499.691775,2001233.660149,107.218030,9719100.000000,9326789.517548,13132592900.000000,73329.571165,13637.063249,13231801800.000000,73883.532302,13534.815795,0.000267,0.125267
16384,0.200000,0.001000,655,90648,0.130676,0.000000,89489800.000000,499.691775,2001233.660149,105.498191,9563200.000000,9478835.536222,13132592900.000000,73329.571165,13637.063249,13231645900.000000,73882.661790,13534.975267,0.001129,0.126129
16384,0.300000,0.010000,1240,96198,0.089824,0.000000,89489800.000000,499.691775,2001233.660149,106.215306,10217700.000000,9414838.955929,13132592900.000000,73329.571165,13637.063249,13232300400.000000,73886.316377,13534.305796,0.001419,0.126419
16384,0.300000,0.050000,1240,96198,0.124025,0.000000,89489800.000000,499.691775,2001233.660149,108.374394,10425400.000000,9227271.855277,13132592900.000000,73329.571165,13637.063249,13232508100.000000,73887.476129,13534.093359,0.000923,0.125923
16384,0.300000,0.100000,1240,96198,0.167661,0.000000,89489800.000000,499.691775,2001233.660149,107.686230,10359200.000000,9286238.319561,13132592900.000000,73329.571165,13637.063249,13232441900.000000,73887.106483,13534.161068,0.000710,0.125710
