n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
16384,0.950000,0.001000,52183,67107,0.014277,0.000000,159412500.000000,442.874010,2257978.514859,141.339950,9484900.000000,7075140.486457,168897400.000000,469.224615,2131175.494709,0.089439,0.214439
16384,0.990000,0.010000,92674,107713,0.016194,0.000000,159412500.000000,442.874010,2257978.514859,120.203689,12947500.000000,8319212.203128,172360000.000000,478.844284,2088361.568809,0.105896,0.230896
16384,0.990000,0.050000,92674,107713,0.057373,0.000000,159412500.000000,442.874010,2257978.514859,103.824051,11183200.000000,9631679.662351,170595700.000000,473.942770,2109959.395225,0.068886,0.193886
16384,0.990000,0.100000,92674,107713,0.107740,0.000000,159412500.000000,442.874010,2257978.514859,94.113060,10137200.000000,10625517.894488,169549700.000000,471.036811,2122976.330834,0.052948,0.177948
16384,0.990000,0.200000,92674,107713,0.211911,0.000000,159412500.000000,442.874010,2257978.514859,83.619433,9006900.000000,11958942.588460,168419400.000000,467.896652,2137224.096511,0.037010,0.162010
16384,0.990000,0.001000,92674,107713,0.006874,0.000000,159412500.000000,442.874010,2257978.514859,146.340739,15762800.000000,6833367.168270,175175300.000000,486.665648,2054798.821523,0.158844,0.283844
65536,0.500000,0.010000,4589,18930,0.060348,0.000000,179993500.000000,500.051396,1999794.437021,107.527734,2035500.000000,9299926.308032,182029000.000000,505.706348,1977432.167402,0.005249,0.505249
65536,0.500000,0.050000,4589,18930,0.103973,0.000000,179993500.000000,500.051396,1999794.437021,104.749076,1982900.000000,9546623.632054,181976400.000000,505.560217,1978003.741144,0.003418,0.503418
65536,0.500000,0.100000,4589,18930,0.145284,0.000000,179993500.000000,500.051396,1999794.437021,100.929741,1910600.000000,9907882.340626,181904100.000000,505.359355,1978789.922822,0.002625,0.502625
65536,0.500000,0.200000,4589,18930,0.244828,0.000000,179993500.000000,500.051396,1999794.437021,94.680401,1792300.000000,10561847.904927,181785800.000000,505.030699,1980077.651830,0.001839,0.501839
65536,0.500000,0.001000,4589,18930,0.053011,0.000000,179993500.000000,500.051396,1999794.437021,120.269414,2276700.000000,8314665.963895,182270200.000000,506.376441,1974815.411406,0.007866,0.507866
65536,0.600000,0.010000,6633,21118,0.051226,0.000000,179993500.000000,500.051396,1999794.437021,114.300597,2413800.000000,8748860.717541,182407300.000000,506.757327,1973331.111200,0.007584,0.507584
65536,0.600000,0.050000,6633,21118,0.091480,0.000000,179993500.000000,500.051396,1999794.437021,104.200208,2200500.000000,9596909.793229,182194000.000000,506.164745,1975641.349331,0.004936,0.504936
65536,0.600000,0.100000,6633,21118,0.145879,0.000000,179993500.000000,500.051396,1999794.437021,103.111090,2177500.000000,9698277.841561,182171000.000000,506.100847,1975890.783934,0.003792,0.503792
65536,0.600000,0.200000,6633,21118,0.241986,0.000000,179993500.000000,500.051396,1999794.437021,92.556113,1954600.000000,10804256.625397,181948100.000000,505.481595,1978311.397591,0.002655,0.502655
65536,0.600000,0.001000,6633,21118,0.043427,0.000000,179993500.000000,500.051396,1999794.437021,118.794393,2508700.000000,8417905.688205,182502200.000000,507.020975,1972304.991392,0.011375,0.511375
65536,0.700000,0.010000,9846,24459,0.043493,0.000000,179993500.000000,500.051396,1999794.437021,117.629502,2877100.000000,8501268.638560,182870600.000000,508.044451,1968331.705589,0.011253,0.511253
65536,0.700000,0.050000,9846,24459,0.077335,0.000000,179993500.000000,500.051396,1999794.437021,102.575739,2508900.000000,9748893.937582,182502400.000000,507.021531,1972302.829990,0.007324,0.507324
65536,0.700000,0.100000,9846,24459,0.132130,0.000000,179993500.000000,500.051396,1999794.437021,98.254221,2403200.000000,10177679.760320,182396700.000000,506.727879,1973445.791508,0.005630,0.505630
65536,0.700000,0.200000,9846,24459,0.239474,0.000000,179993500.000000,500.051396,1999794.437021,90.580155,2215500.000000,11039945.836154,182209000.000000,506.206418,1975478.708516,0.003937,0.503937
65536,0.700000,0.001000,9846,24459,0.035098,0.000000,179993500.000000,500.051396,1999794.437021,122.265833,2990500.000000,8178899.849523,182984000.000000,508.359494,1967111.878634,0.016876,0.516876
65536,0.800000,0.010000,15323,30061,0.033908,0.000000,179993500.000000,500.051396,1999794.437021,115.448588,3470500.000000,8661864.284685,183464000.000000,509.693013,1961965.290193,0.017509,0.517509
65536,0.800000,0.050000,15323,30061,0.077665,0.000000,179993500.000000,500.051396,1999794.437021,103.898739,3123300.000000,9624755.867192,183116800.000000,508.728435,1965685.289389,0.011391,0.511391
65536,0.800000,0.100000,15323,30061,0.124992,0.000000,179993500.000000,500.051396,1999794.437021,96.171119,2891000.000000,10398132.134210,182884500.000000,508.083067,1968182.104006,0.008759,0.508759
65536,0.800000,0.200000,15323,30061,0.226585,0.000000,179993500.000000,500.051396,1999794.437021,88.965770,2674400.000000,11240278.193240,182667900.000000,507.481317,1970515.892502,0.006126,0.506126
65536,0.800000,0.001000,15323,30061,0.026505,0.000000,179993500.000000,500.051396,1999794.437021,127.018396,3818300.000000,7872875.363382,183811800.000000,510.659258,1958252.952204,0.026268,0.526268
65536,0.900000,0.010000,26824,41704,0.026439,0.000000,179993500.000000,500.051396,1999794.437021,119.504124,4983800.000000,8367912.034993,184977300.000000,513.897208,1945914.444637,0.030655,0.530655
65536,0.900000,0.050000,26824,41704,0.068676,0.000000,179993500.000000,500.051396,1999794.437021,103.196336,4303700.000000,9690266.514859,184297200.000000,512.007779,1953095.326462,0.019943,0.519943
65536,0.900000,0.100000,26824,41704,0.112565,0.000000,179993500.000000,500.051396,1999794.437021,94.767888,3952200.000000,10552097.565913,183945700.000000,511.031254,1956827.476804,0.015327,0.515327
65536,0.900000,0.200000,26824,41704,0.228105,0.000000,179993500.000000,500.051396,1999794.437021,89.382313,3727600.000000,11187895.696963,183721100.000000,510.407279,1959219.708569,0.010712,0.510712
65536,0.900000,0.001000,26824,41704,0.017714,0.000000,179993500.000000,500.051396,1999794.437021,132.737867,5535700.000000,7533645.248117,185529200.000000,515.430476,1940125.866979,0.045982,0.545982
65536,0.950000,0.010000,40806,55773,0.021019,0.000000,179993500.000000,500.051396,1999794.437021,117.266419,6540300.000000,8527590.477501,186533800.000000,518.221420,1929677.088013,0.046631,0.546631
65536,0.950000,0.050000,40806,55773,0.062331,0.000000,179993500.000000,500.051396,1999794.437021,110.854715,6182700.000000,9020816.148285,186176200.000000,517.227948,1933383.536671,0.030334,0.530334
65536,0.950000,0.100000,40806,55773,0.112896,0.000000,179993500.000000,500.051396,1999794.437021,93.439478,5211400.000000,10702114.594927,185204900.000000,514.529518,1943523.092532,0.023315,0.523315
65536,0.950000,0.200000,40806,55773,0.214290,0.000000,179993500.000000,500.051396,1999794.437021,83.890054,4678800.000000,11920364.195948,184672300.000000,513.049868,1949128.266665,0.016296,0.516296
65536,0.950000,0.001000,40806,55773,0.011832,0.000000,179993500.000000,500.051396,1999794.437021,138.880820,7745800.000000,7200418.291203,187739300.000000,521.570496,1917286.364656,0.069946,0.569946
